id,text,location,type
https://www.airbnb.com/experiences/47375,"Experience a side of Osaka's food scene most visitors don't get to see! We'll take a fun walk through two interesting and exciting old neighborhoods, stopping at three different standing restaurant bars (""tachinomi""), where we'll sample a variety of small dishes. You'll get to immerse yourself in the fun and flavorful world of what could loosely be called Japanese tapas. At the same time, you'll also get to try different drinks (three drinks included) and inevitably meet some of the colorful locals. It's a chance to get a locals-only perspective on Japanese cuisine and culture.

The super tasty food will scratch all your taste buds, but rest assured this Experience also has much cultural merit! The neighborhoods we walk through have centuries of history, ties to Kyoto, and lots of stories to tell. But we ultimately focus more on the present than the past, with stops along the way to show how people shop and entertain themselves in these parts of town today.

Your Experience will be led by either Kevin or Levy, but were both equally thrilled to show you the best of Osaka!

Note: Most dietary restrictions can be accommodated, but please feel free to inquire if you are concerned.
Other things to note
Comfortable shoes are always a good thing in Japan.","Osaka, Japan",Food and drink
https://www.airbnb.com/experiences/648315,"On board a TukTuk, a vehicle completely respectful of the environment and our surroundings, you can enjoy a unique tour of the city of Valencia. As a native person I will take you to the most interesting places of our historical and gastronomic culture. Starting with the old town and its secrets (El Carmen) we will pass through the center of the city, with its Central Market and Mercado de Colón, where I will indicate the best places and shops to buy products from our land; the busiest neighborhoods with its people and its premises, such as Russafa, where my family settled for a decade due to a family business; and a walk along Las Arenas beach, where you can enjoy with its shops, bars and restaurants that offer endless possibilities.
Other things to note
The ideal thing would be to start the tour in the center, but if you request it, I can pick you up at your home or accommodation.
This tour does not include stops longer than 10 minutes until the end of the route.
I am not an expert in history, but I am a lover of Valencian culture
Ask for availability, we are flexible!","Costa de Valencia, Spain",Art and culture
https://www.airbnb.com/experiences/1605314,"I'll pick you up at KBR Park and then we will move to the Strokes Swimming Pool in Jubilee Hills. It is the best well maintained pool in Hyderabad. Once we arrive, we will change directly into our swim wear and get in the water at the shallow end.

We will then start off with a few basic warm ups which will assist our body to loosen up and get accustomed to the temperature around.

Post warm-ups, we will begin work on your swim skills, this will run for one hour and will include getting started with swimming and improving swim techniques such as Freestyle, Backstroke, Breaststroke and Butterfly. 

The session will include complete assistance where I will make you aware about the proper swim techniques and how it can be mastered by practice.

This activity is open for both Adults and Children.","Hyderabad, India",Sports
https://www.airbnb.com/experiences/1128026,"Eat your way through Chiang Mai with this delicious experience that will throw you headfirst into Lanna food culture. Your licensed local tour guide will begin by giving you a quick brush-up of local history at Warorot Market. The city’s largest and most diverse street market is also one of Chiang Mai’s oldest, having been around for over a century. Inside, we’ll stop at our favorite stands and try local highlights like Sai Oua (Northern Thai sausage made daily), fresh Golden Curl, mango sticky rice, and Thai iced tea.

After strolling through the nearby Flower Market, we’ll ride to our favourite Northern Thai restaurant. There, we’ll feast upon mouth watering staple dishes: Gaeng Hunglay, Larb Moo, Khua Jin Som, and the award winning Yum Samunprai herbal salad.

A walk through Wat Chedi Luang in the Old City should help the food go down a little. The Buddhist temple in the city’s historic centre – famous for its towering Lanna-style chedi within a sprawling compound.

Finnaly, we’ll ride to the Pratu Chiang Mai market, where we’ll enjoy a couple street food must-eats to cap the evening – after all, it is a tour meant for foodies! Taste the well known “cow girl” stewed pork leg on rice and enjoy a freshly made, hot rotee. Going to bed hungry is NOT an option tonight!
Other things to note
IMPORTANT: IF AVAILABLE, PLEASE PROVIDE YOUR HOTEL NAME AND ADDRESS BEFORE COMPLETING THE PAYMENT. Please bring additional cash in case you would like to purchase additional food or drinks or any personal expenses.","Chiang Mai, Thailand",Food and drink
https://www.airbnb.com/experiences/113773,"This is probably the most intimate flamenco venue in entire Spain and quite exclusive and mostly your guide will be an acclaimed flamenco artist :).

Depending on the day we might change the location of the venue. Mostly we will meet in the beautiful riverside street with nice views over the Cathedral of Seville. 

We will have a walk and visit 2 authentic tapas bars to enjoy the local specialties and learn about the Spanish cuisine mingling up with the locals and learning about Spanish culture, music, food and much more.

Then an intense show will start. The venue is usually very intimate and can only have 30 people. You will be so close to the artists, guitar players & dancers (some nights we are part of the dance company). During the show and between each dance we will explain the history of each song and style so that you can go back home with a much better understanding of flamenco, where it comes from, why it's played like this and when you would play each rhythm (in our own dance venue). Make sure to bring 18€ for the show.

You will finish an intense evening full of music, culture, food and unique experiences. It is suitable for families and kids of any age too

Covid-19 Update: We will be taking precautions and following government guidelines. Respecting social distancing, wearing masks when appropriate and encouraging guests (and us!) to wash hands regularly.
Other things to note
18€ for the show is not included. 
The activity is fine for kids  & vegetarians. Ending time is 10.30-11pm
Tips - Graciously accepted, not obligatory!  We are happy with a nice 5 star review too!","Seville, Spain",Art and culture
https://www.airbnb.com/experiences/2082959,"Join us for a unique journey exploring the hidden, untouched gems surrounding Byron Bay. Enjoy an authentic, local experience and discover magical places you never would have known existed. Your day will begin with us picking you up from your accomodation in town. we then journey through the hinterlands to the rushing waters of Killen falls, where you can swim amongst the turtles whilst surrounded by magical caves and trees. 

We then explore the epic Lennox Head coastline with uninterrupted views of the Pacific Ocean, impressive cliffs, beaches, grassy hills, and lakes - all in the one place. Following this, take a rejuvenating swim in the sacred ti tree lake, Lake Ainsworth. Boosting immunity, blood circulation, relieving aches and pains and leaving your skin soft and silky. Here we also stop for a delicious lunch on the stunning seven mile beach.

After lunch we explore the winding paths of the stunning Broken Head Nature Reserve to the Three Sisters Lookout, with miles of pristine coastline and a forest walk that leaves you on, arguably, Byron's most stunning and secluded beach. The day is topped off with a 360-degree view of the iconic Byron Bay and its surrounds.

Gain insight into the history of sacred locations and those who wish to protect them. Leave with a greater understanding and appreciation for what the region has to offer, and make friends along the","Byron Bay, Australia",Nature and outdoors
https://www.airbnb.com/experiences/1334539,"We deliver this experience on our working honey farm and this is a true hands on experience to share with you the process of being a beekeeper and how we produce some of the best honey in the World. 

We have around 200 operational hives with up to 50000 resident bees per hive at any given time. 
You will be suited up in a beekeeping outfit and then head out to the hives to learn and see what happens inside the hive. 

We will share with you the workings of an operational productive hive, see the smoking process, open their home and check out the busy bees doing their thing. We will look out for the Queen Bee and the different stages of development. 

You will get a great insight as to what they do with Honey, Pollen and Propolis within the hive, hold a frame of bees and touch the honeycomb. This is great photo opportunity!

Once we conclude the tour we will head to our shed where you will see the how the extraction process is set up and observe how  it works, then taste some of the best honey in the world! We have up to six varieties and you will be able to try them all!

This is a fun, educational and unique experience where you will learn about these magnificent creatures! 

This is a Family friendly experience and children are welcome as long as they are  110 cm tall and have a paying Adult with them.
Other things to note
Please dont wear perfume or strong deodorant as this can make bees a little upset. 
This experience is not suitable for individuals who have high allergic reactions to bees, although the risk is very low.
A risk and liability waiver form will need to be signed on arrival.","Kangaroo Island, Australia",Nature and outdoors
https://www.airbnb.com/experiences/254347,"Original tour ：10:00 am-1:00 pm / 3 hours

 ■Day Schedule

【10:00 am】 Meet up at Nezu station (C14 / Chiyoda Line Tokyo Metro)

【10:15 am】Photoshoot starts at Nezu shrine!

I will use my DSLR camera (SONYα7iii､three single focus lens) and give you all of them at the end of the tour by smartphone or Google photo. Let’s brag about yourself in SNS!

Nezu Shrine is set in lush greenery, with ponds of carp, pathways that are tunnels of small shrine arches, and elegant, beautifully colored, wooden structures that reflect Japanese culture in all its age and beauty. 


【11:00 am】 Let’s take a walk in my neighborhood to enjoy more pictures on the street! We can enjoy street foods in the local market  as well!

【1:00 pm】 End of the tour!

I will help you to take a lot of pictures with your smartphone as well!

Other things to note

●Your reservation will be canceled if you are late more than 30 minutes. Because it causes trouble the other guests. ","Tokyo, Japan",Food and drink
https://www.airbnb.com/experiences/43717,"“Don’t just shop. Collect the precious moments in those experiences to obtain, rediscover yourselves!”

I'll take you to Shibuya&Harajuku independent retailers where you are not able to reach by yourselves.

You can visit more than 12 selected accounts, more than 25 Tokyo street style brands, vintage shops.
You will be permitted to take photos and videos if you are with me.
Along the way,we'll discuss the history and context of Japanese street fashion.
""God is in the details.""

I had picked and chose myself carefully for the places. Establishing relationship through intimate exchange over time, about fashion but also about the culture that surrounds the world of fashion. I find so much joy and the sense of meaning to bridge my customers and those independent brands.

Stores I chose will share not only their fine collection of apparel but their history and experiences, I expect everyone to trade inspirations and perspectives, as well as wide range of interest during the visit. 

I want to connect inspirational individuals, nothing feels better to see the spur between the store staffs with different backgrounds, and my customers from all over the world. 

In the rapid current of fashion world, things become more and more instant and convenient through the power of the internet, I feel responsible, as a fan, for keeping the nature of what domestic Japanese brands can offer.
Other things to note
One-on-one participation and charter will correspond.","Tokyo, Japan",Art and culture
https://www.airbnb.com/experiences/135716,"We'll have a great walk and talk in downtown Manhattan as I take you to my favorite hidden gem thrift shops. From affordable to high-end—I've got you covered. Finding bargains and deals is always the best way. If you need something in particular, it's a good bet we will find it.
Other things to note
Wear comfortable shoes for a great walk downtown.","New York, United States",Art and culture
https://www.airbnb.com/experiences/395524,"We will go to the Ruzafa Market to buy the ingredients for our paella. Later, we will go to our gastronomic classroom by walking through Ruzafa neighborhood.  Once we get there we all will enjoy some of the traditional spanish tapas, such as patatas bravas, ham, olives and mussels. You'll be the one who help us to prepare the very famous sangría! 
We want to teach you how to prepare the traditional valencian paella and show you how any valencian group of friends would spend a fun evening.
You will also learn about the culinary traditions and rice varieties. 
When the cooking it's done we all sit at the table and enjoy your first paella.

*The markets in Valencia close in the afternoon. If you don't hire the afternoon shift, keep in mind that there is no visit to the market; the experience takes place in the gastronomic classroom.
Other things to note
Coming very hungry!
-The ingredients of Valencian paella is meat and vegetables.
-Vegetable paella is only made of vegetables without meat or fish.","Costa de Valencia, Spain",Food and drink
https://www.airbnb.com/experiences/133014,"I will disclose you the world of fragrances and the history of candle production. 
To ensure your health, the experience will take place in large, well-ventilated and sanitized environments. We will all wear surgical masks (remember to wear it) and provide hand sanitizing gel. We follow all the rules suggested by the Authorities.
My family has been running a candle company since 1866 so I was born in this are, and I will teach you how to create your personal scented candle. The workshop includes a theoretic and practical part. I will explain you how fragrances and candles are produced and classified, then you will choose your favorite fragrance among a wide range of fragrances and I will teach you how to melt them with wax and how to create a scented candle.
While we will wait for the scented candle to solidify we will have a drink and some typical Italian snack.
Other things to note
You just need to bring your creativity.
Please contact me if you don't find a date in the calendar and have more question about private experience.","Florence, Italy",Art and culture
https://www.airbnb.com/experiences/103236,"Groups also available by request.

Manly's only snorkel tour on airbnb that will plant a tree in your honour. We are also the only tour that provides you with all the gear you need to have the best snorkel experience. We include fins/flippers (helps you explore and enjoy the adventure), choice of wetsuits or rash vest for sun protection, and range of masks including full face and prescription masks. 

The full Manly coastal experience
Before we hit the water we will take a guided headland walk for 30min. On the walk you will learn about the Cabbage Tree Aquatic Reserve, waves, surfing and assess the ocean conditions. You will learn snorkeling water safety from your qualified guide who is trained by Australian Professional Ocean life guard association (APOLA). 

Then we will hit the water for a 1 hour snorkeling adventure. We have done this experience for 8 years and this is the perfect amount of time in the water for most people. All your gear will locked safely in our vehicle while we snorkel. 

On the tour we will keep you safe, while we guide you around the protected area. Your guide will take photos from the tour are provided for free at end of tour on to your phone.
Other things to note
You can lock you valuables in our car.  Don't wear make up and put sun screen just before tour as it may cause your mask to fog. We provide anti fog for masks so you have the best experience possible","Sydney, Australia",Nature and outdoors
https://www.airbnb.com/experiences/239483,"This climbing experience is offered by La Liberté Nord-Sud, a climbing school that operates in Montreal and the Laurentians. I will be your instructor!

Whether you've never climbed before or only climbed in a gym a few times, this is for you! First timers are welcome!

**If you're a climber and own a pair of climbing shoes, check out our more advanced experience: https://airbnb.ca/experiences/280522 **

The rock wall (the cliff) is located in Montreal, in the Jean-Drapeau Park which is located on Saint-Helene island (very easy to get to).

We'll meet directly at the rock wall. We'll go to the top together to set up the ropes. I'll teach you how to belay and we'll climb a lot! There are many routes to try, they vary in difficulty and style. This is a perfect spot for beginners and even people who have never climbed before. 

Groups remain small (max. 6) so it's intimate and you'll have plenty of time to climb. I schedule 3 hours so you'll lots of time to climb.

I'll be there to greet you, to guide you through every step and to belay you. I'm a certified climbing instructor by the Quebec Mountain and Climbing Federation, so you can feel safe about this activity.","Montreal, Canada",Sports
https://www.airbnb.com/experiences/174060,"** Montreal’s photography Airbnb Experience pioneer. **
You are welcome to visit my website:
reginamalo.com
You can visit also my Instagram:
@reginamalo.photo

 As a professional photographer I'm offering you a very unique experience for your stay in Montreal!  We will walk and explore the Old Montreal and Old Port.
I will be taking photos of you throughout the adventure.  I have a few ideas in mind, but once we get started if there are particular things you would like to see then we can make adjustments.  
I'm happy to capture any type of photoshoot, whether it be: for friends, family, couples, group reunions, or any occasion. If you would like to take proposal pictures, make sure to bring the ring! :)  
- If there is no availability for the date/time you prefer, CONTACT ME! I'm really flexible! 
- Groups of 2 or more will automatically get a private experience. Solo traveller may be join by one additional traveller or you can also book a private session. 
Contact me for any question. 
- If there is bad weather on the day of your booking, I have indoors places that you'll love to discover too! Or can either reschedule or provide a refund.
Other things to note
- Talk to me, I'm open to every idea you might have
- Pictures will be delivered within 24 hours","Montreal, Canada",Art and culture
https://www.airbnb.com/experiences/548526,"The experience will take place in nature at the end of the island of Laval. Leaving from my property, I will make you discover all trails possible around starting by the frozen river (very safe!) followed by a little nature wood and an enormous  corn field.

At your arrival, you will just fall under the charm of the scenic place !

PROGRAM: 
15 minutes Initiation and preparation for showshoe walking (personalised in fonction of your needs)

30 minutes: I will walk and make you visit the surrounding and give you all tips on  beautiful trail you can enjoy.

60 minutes: You are on your own,  you still can snowshoe or if u wish other activities  (bring your equipment)  

Last 30 minutes you are invited to warm up  with a hot beverage beside a little camps fire or inside.

In family or with friends, enjoy this wonderful experience in nature with fresh air.  Discover snowshoe walking in an amazing and secure place !

*** All mesure have been taken against the Covid 19: The experience  is made outside, so the 2 meter (6 feets) can be respect during the activity. At the last part of the activity, if you go inside for coffee / toilets, the mask as to be worn.

Each equipment will be personal to one person.  Throwable cups for coffee.       
Hot water&soap is furnish inside or desinfectant gel is provide outside. 

Located 35 min. away by car, taxi, Uber, etc from Montreal
Bus stops at the door- U have to take subway to Henri Bourassa (orange line), then take the bus #52 for 55 min.

* In case of very bad temperature (a lots of rain, big winds or too cold) the experience can be moved to an other day.
Other things to note
Do not forget the activity is made outside, so make sure you are well dress with hot clothes / hot sports boots and everything u need to stay outside for the all activity. You will need your Covid mask for last step of the activity inside.","Laval CA, Canada",Sports
https://www.airbnb.com/experiences/275434,"We will meet in a cafe near China Town in Downtown Toronto and after greeting and sharing some posing tips and having a coffee or tea, I will take you to the best spots for photography in the area and start shooting. The whole experience is fun and relaxed. You don’t need to be a model to take stunning photos. I’ll tell you how to pose like a model and make sure you will have your best photos ever as a souvenir from our city. For this experience we will use street lights like Neon lights and also LED lights and create beautiful moody pictures.
Other things to note
I will give you some recommendations about the best places you can visit in Toronto after the photo shoot. Within 4 weeks, I will adjust the light and colours on the pictures and send them to you. If you need the pictures to be retouched, I can do that at an extra cost.","Toronto, Canada",Art and culture
https://www.airbnb.com/experiences/569367,"You’ll jump right into the action of our daily Manufacturing activities , where multiple activities happening for two hours with 10 to 12 skilled employees. There will be a brief history about this cultural heritage art work of Mysore and present business along with introducing and interaction to skilled articians. Be prepared to know more about entire process of building a great furniture and craftwork.
Other things to note
Our experience is a knowledge sharing experience hence, make yourself comfortable to experience artisian passion and love towards there work and culture. Get maximum pictures to remember our activity.","Mysuru, India",Art and culture
https://www.airbnb.com/experiences/222846,"Discover Toulouse differently on the handlebars of one of my top of the line electric bikes. A playful adventure dotted with little extras that only the Toulousain cyclists know.

Led by an experienced bike expert, set off on an exploration of Toulouse by Electric Bike. The architectural, cultural and natural heritage will be unveiled in the heart of this original Electric Bike Tour which ventures beyond the usual ground of the historic center.

Highlights:
-Take command of a high-end electric bike.
-Numerous original views of the city from the three bridges of the city center.
-Small alleys, and other bike paths that only the initiated Toulousain cyclists know.
Other things to note
Please be 15mn in advance at the meeting point.
Please come at 9:15am, 15min before the tour start :)","Toulouse, France",Transportation activities
https://www.airbnb.com/experiences/360024,"OUR AIRBNB EXPERIENCIES ARE THE BEST QUALIFIED IN SEVILLA !!

You will learn the principles of flamenco dancing styles—taught in English—with a professional renowned dancer, with live flamenco guitarist. Both artists are experienced in teaching, playing, and dancing at various Seville tablaos - cafés.
We will briefly talk about flamenco, then we’ll teach you the basics rhythms of flamenco and then learn an easy and funny choreography! We will give you flamenco costums so you can dance better   :)
At the end, both teachers will make a small enjoyable show just for you :) 
Let yourself catch a glimpse of flamenco in a beautiful flamenco dance studio -in central Seville- and get the opportunity to learn and treasure forever this famous Spanish style.
For small groups (1, 2 or 3 persons) experience could be shorter than 90 minutes.
Other things to note
You can make a video of the choreography you had learnt.
We will take a funny picture with flamenco costums and flowers :)","Seville, Spain",Entertainment
https://www.airbnb.com/experiences/128028,"(www.instagram.com/romekayaktour)(https://youtu.be/fwkHEG4EDSY )
We use our minivan that took us around the race trips to pick you up from the Anagnina metro station in Rome, we do it because the journey to the lake itself unites us and makes us enter into a unique atmosphere of preparation to something unique.
We cross the tunnel that pierces the mountain and the view of the lake overwhelms us with all its emotions and colors.
On the beach we will teach you the movement of the paddling and as you enter and maneuver the kayak, we will wear the life jacket and go away immediately with your single or double kayak.
Our mission is to make you fall in love with nature that mixes with the history of ancient Rome and the Popes, and we will let you retrace all the points that have surprised us.
Alex and I met the lake a bit at a time as we do with an engagement, but we will immerse you in it and show you all of its beauty in one fell swoop like in a lightning strike.
We will see the submerged piles, the Roman port of the Villa of Domitian, the Pope's springboard and we will be silent in the peace of nature, and in spring and summer we will also bathe in its pure waters.
Other things to note
If you come in summer or spring brings with you sun cream and water . During the Summer until begin of October we also dive in the lake. We have SINGLE Kayak and DOUBLE Kayak.","Rome, Italy",Sports
https://www.airbnb.com/experiences/94196,"You dreamed of the city with Owen Wilson in the movie ""Midnight in Paris"" ? Time to make it reality ! Enjoy a leisurely bike ride through Paris iconic sights and after this vast overview you’ll be ready to dive on your own in the city. 
Your 3 hours bike tour starts in front of the 500 years old CIty Hall, heads toward St Louis and Cité islands, passes Notre-Dame cathedral and continues along the Latin Quarter, founding place of Paris 2000 years ago.
Stroll with us along the river banks, old medieval churches and through charming squares.
Get to know the famous love lock bridge,  the Louvre but also
trendy areas of Odéon and St Germain des Prés where you'll also discover the places where Hemingway and Scott Fitzgerald were living and hanging out in the roaring twenties. (cafés still exist !)
Time to meet the recently elected world best museum, say hello to Thomas Jefferson, before enjoying a nice stop on the trendy river banks.
Back on wheels ... now what about Napoleon's grave, the romantic iron palaces or the square where Marie Antoinette was beheaded !!
Finally pass by the heart of the city with the first Kings palace.
Of course we'll share with you our best tips about restaurants, cafés, shopping, ice cream & night life all along the tour to ensure your best possible journey in the City of Lights ! 

We look forward to share a great moment with you
Other things to note
The tour is suitable for all levels of fitness .
This fun 7 mi/ 12km ride follows a safe, optimized & scenic route. We avoid any slope/ hills - Plenty of scenic stops and breaks to recharge too:)","Paris, France",Transportation activities
https://www.airbnb.com/experiences/1043642,"EDIT: The game is also available in kids and teenagers versions. 
For an escape game inside Sacred-Heart, or around Notre-Dame cathedral, go to my profil.

We invite you to (re) discover the magnificent Montmartre district in a unique way.
This experience is an alternative to guided tours. It is both fun and cultural.
It is also an opportunity for you to win a surprise gift, and to leave with beautiful photos of you and your loved ones if you want to, for free. Your game master is also a photographer.

You will have two hours to crack a code and leave the area with the gift and the wealth of knowledge you will have acquired during these two hours - about the identity of Montmartre, its history, its artistic tradition, its personalities, etc.)
You crack the code by solving puzzles that focus on the very best of the neighborhood : emblematic places such as le Sacré-Coeur, la Place du Tertre, la Maison Rose, the Vineyard ... but also other places, much less known and yet just as interesting, that we keep secret here.

À bientôt :)","Paris, France",Entertainment
https://www.airbnb.com/experiences/143869,"The experience starts on the Thonburi side of Bangkok, where you’ll cycle through winding alleys to a local Thai family’s restaurant to enjoy an authentic Thai meal.

After dinner, you’ll cycle through a few lesser-known areas to see Bangkok like a local. We’ll stop at Wat Arun where you’ll want to take photos and then cross the Chao Phraya River on a local ferry. 

Once on the other side of the river, we cycle to Wat Pho where Jam will show you around the temple lit up at night. Next, we’ll cycle around the Royal Grand Palace then onto the Bangkok flower market. At the flower market, you’ll experience the beauty and exoticism of the fresh flowers. 

Then we head toward Chinatown where you’ll experience cycling among the bright neon lights and the many market alleys and street food vendors savouring the sights, sounds and smells of Chinatown. 

Finally, we cross the river on a local ferry and cycle like a local through some of the winding back streets. The ride concludes at your original departure point.
Other things to note
A helmet, light and high-visibility jacket are provided on this night bike ride of Bangkok so you can enjoy a safe ride around the city with your us.

We cater for any dietary requirements

We will take plenty of photos and will send you a link to download them.","Bangkok, Thailand",Transportation activities
https://www.airbnb.com/experiences/672079,"If you need a local friend to experience the beauty of Hanoi from a different perspective, I can provide you not only a film camera with a film roll but also the joy of taking film photos while wandering around both well-known and hidden gems of the capital city.

I will teach you how to take a film photo with the best manual camera setup for beginners, from choosing film, loading film to rewinding film, taking care of your negatives and practical tips and tricks to make your film photos look better. And also, I can discuss with you guys from film photography, traveling to anything you want to know about the history and culture of Hanoi and Vietnam.

Also I will make small adjustments based on your needs so let me know what time works best for you. Here's the schedule:
- Hanoi French Quarters.
- A few lesser-known sceneries in Hoan Kiem or Ba Dinh District to explore heritage apartments and buildings, local life.
- Hanoi Old Quarters / Long Bien Bridge / West Lake (depends on the weather).

Notes:
- I will carry more than one film roll but only the first one is 100% free (price + developing cost included).
- The link to access all of your photos will be available for 30 days.
- Transportation fee is NOT included.
- You will have a 20% discount if you book 2 weeks in advance.
Other things to note
- This is a personalized experience, you do not need to have any knowledge about film photography or need a film camera.
- The link to access all of your photos will be available for 30 days.
- Transportation fee is NOT included.
- You will have a 20% discount if you book 2 weeks in advance.","Hanoi, Vietnam",Art and culture
https://www.airbnb.com/experiences/1004285,"We will meet and discover hatipole market . And after we will visit small  50 year old sweet shop running by family to family 

I will offer my favourite indian sweet gulab jamun. 

• after that we will walk down towards maladas street a famous narrow street for traditional saree and wedding apparel.

• after we will go to local silver jewellery market. 

• after we will walk down to traditional shoe market . Where the locals shop for traditional footwear.

• next we will visit authentic indian kitchen market to shop and browse tools used in every indian household.

• after we will visit a community of bamboo handicraft street artist (they make basket and many more different things) 

• after that we will go to a local fruit and vegetable market . Follow by a spice market where all the local shop for there daily grocery.

In the end we going to finish our tour and we going to have lunch with my mom. At my own house.
Other things to note
Just need to bring water bottle","Udaipur, India",Art and culture
https://www.airbnb.com/experiences/771242,"In the morning around 10 Am we will begin exploring Rishikesh, also known as the world capital of Yoga. First, we will visit Divine Life Society - Sivananda Ashram, Triveni Ghat, and the sacred Bharat Mandir a famous temple situated in old Rishikesh. According to legends, Rishikesh came into existence with this temple only in about 789AD. after Temple, we will have lunch at Rajasthani restaurant in Rishikesh market. After lunch, we will take auto-rickshaw to the Tapovan Sarai where we will continue to walk towards Lakshman Jhula bridge, Ram Jhula bridge both popular attractions of Rishikesh, Swarg Ashram, Geeta Bhawan, the Beatles Ashram - home of Transcendental Meditation ( Entrance fee Rs.600 Per Person extra), then Parmarth Niketan Ashram, a true spiritual haven lying on the holy banks of Mother Ganga and the largest ashram in Rishikesh. We will complete the day viewing the sunset while participating in a Aarti Ceremony on the bank of Ganga River.
Other things to note
Please bring passport for entree to Beatles Ashram","Rishikesh, India",Art and culture
https://www.airbnb.com/experiences/1040314,"The setting sun triggers the party animal to hit the bars and pubs to relax and unwind. After you have booked your experience with me, we can coordinate on where to meet.			
			
We will be chasing the best available drinks per the requirements accompanied with the snacks on board.			
			
- In case the night clubs do not suit you, or, you need to head to a different place, we can head to the BYOB places and have additional fun.			
			
In all its uniqueness, this is an experience offered by me personally.			
			
View my other experiences here:			
			
https://www.airbnb.com/experiences/986402			
https://www.airbnb.co.in/experiences/1040314
Other things to note
The time of the experience can be adjusted per your requirements. Unlimited package for food and beverage can also be arranged at INR 7899.","Delhi, India",Food and drink
https://www.airbnb.com/experiences/80164,"Get ready to enjoy the most beautiful harbour in the world. Experience a Sydney sunset and uncover the secrets of great night photography. In a small group you will master manual control settings on your camera and understand advanced composition techniques. Your guide is a local, professional photographer. 
You will get plenty of one to one time with me to learn more about what you want to understand, correct exposure and settings. You will be surprised with how much you learn, the number of great images you will capture and see Sydney from a different angle.
No matter the brand of camera, mirrorless or smart phone. Everyone is welcome.
Everyone walks away with amazing photos that you have crafted with the new skills and knowledge I share. 
We also offer a waterfalls Blue Mountains tour to understand filters and the `cotton effect' with water movement. More information https://pictureme.sydney/classes/waterfalls/
Other things to note
Bring your camera or smartphone, a pen and fully charged batteries. Loan  tripod (share) if you don't have one at no charge.","Sydney, Australia",Art and culture
https://www.airbnb.com/experiences/145115,"On our electric fat-bikes, we wind our way along the rugged coastline and through thick cypress groves, stopping at all the amazing viewpoints.  We'll share about our area's unique ocean wildlife and iconic landmarks...the Lone Cypress, Point Pinos Lighthouse, Lover's Point, Asilomar Beach, 17-Mile Drive.

We cruise at a comfortable 15-20 mph.  In the open air you'll smell the ocean & hear the waves.  And as we explore this most scenic stretch of ocean from Cannery Row to Ghost Tree, look for deer, seals, otters, sea lions, and whales!

Our tours are great for anyone comfortable riding a bike.  Though you have to be over 14 years and 4'10"" to ride solo, we can accommodate younger children as passengers with a parent on our e-Tandem bikes for $59 each.  Or for younger children we have cargo e-bikes with back seats they can ride on for $29 each.  If you are traveling with children, please call to discuss the exact nature of our ride to make sure everyone is comfortable and safe.

If joining a tour with others, single riders will be regular price.  If no one else joins your requested time, you can pay $30 extra for a solo tour or choose a different time or cancel.
Other things to note
Pack a layer.  It can be chilly on sections of the ride!

You may want to pack a snack.

Street park for $1.50/hr. or $20 all day in lots.

People often ask to stretch the tour...pay for 3.5-4 hrs!","San Francisco, United States",Transportation activities
https://www.airbnb.com/experiences/680731,"We will get to know each other on the drive to the first lovely location. I will take you as close to the water as possible at all times, exposing you to beaches, marinas & coastal living .

We will visit my favorite beach 20 minutes from Fremantle. Tucked away, I'm sure most locals would not know this place. You will find green parks, shade, leisure areas and beach all in the one location. Jump off the jetty into the clear, clean water if you dare (not high), snorkeling option and see the abundant sea life/ growing on the pylons. Take a stroll on the beach.

My 2nd favourite beach, a 40 minute drive, has reef & different landscapes for admiring. Early morning is the best for crystal clear water with different shades of blues and greens. This is a popular spot for SUP and surf. Snorkel/swim.

Coffee/tea will be provided at a great little coffee shop overlooking the sea (included).

Take a coastal walk. 

You will see the underwater world at the best snorkeling spots closest to the metro area.

Picnic lunch provided.

I will surprise you with a lovely protected location for a kayak to finish our time together . Your paddle will be in paradise.

Lookout point spectacular views.

Learn about WA's marine life. Study my species guides. 

You will be smiling all day at seeing these spots not mentioned in any guidebook. A mini holiday in one day.","Perth, Australia",Sports
https://www.airbnb.com/experiences/175409,"We'll leave downtown Vancouver at 10am in a shuttle to Squamish on the scenic Sea-to-Sky Highway. The 6 hour tour includes a 2 hour return shuttle service, a steep 3 hour, 11km return, 600meters elevation hike, with an hour break at the top. Beautiful waterfalls, rugged forests and rock faces lead the way to a spectacular viewpoint of mountains and the ocean. We'll also stop at the end at Shannon Falls, BC's second largest waterfall.

This is not a beginner's hike (there are easier ones I organize) and you have the option of taking a gondola to the top if we find it's too difficult. We'll have several easier options for trails at the top if that's the case. 

As an outdoors guide with 20+ years of experience leading hikes, I will show you how to hike safely, following your own pace if needed. As a photographer I'll not only take beautiful photos of your memories, but also teach you  landscape photography regardless of whether you carry a smartphone or DSLR. Details on what to wear and bring along for the tour will be provided.","Vancouver, Canada",Nature and outdoors
