HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Object,Input.Overview,Answer.“Activity”,Approve,Reject
3NOEP8XAU4CD6H17LVVVJGUPDI4PXA,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:06 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:06 PDT 2021,,,35L9RVQFCPSWYG7INFH4FKPH2DKHU5,A1OSJTNI18VOKL,Submitted,Sat Mar 13 15:47:35 PST 2021,Sat Mar 13 15:48:16 PST 2021,Tue Mar 16 16:48:16 PDT 2021,,,,41,0% (0/0),0% (0/0),0% (0/0),,"Travel by catamaran and speedboat to idyllic Saona Island on this full-day drip from La Romana. Relax on the pristine beach, swim in the aqua waters and seek shade under picturesque palm trees. Enjoy a barbecue lunch on the beach before spending some time playing beach volleyball or learning the merengue. On the ride back to La Romana, enjoy an open bar aboard the boat. Round-trip transportation from hotels in La Romana and Bayahibe hotels is included.","/swimming,tour",,
3NOEP8XAU4CD6H17LVVVJGUPDI4PXA,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:06 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:06 PDT 2021,,,3J88R45B2H8GS1Z1BX0W80QCIM9XPG,AKSLU0C30G3JT,Submitted,Sat Mar 13 15:40:07 PST 2021,Sat Mar 13 15:40:33 PST 2021,Tue Mar 16 16:40:33 PDT 2021,,,,26,89% (8/9),89% (8/9),89% (8/9),,"Travel by catamaran and speedboat to idyllic Saona Island on this full-day drip from La Romana. Relax on the pristine beach, swim in the aqua waters and seek shade under picturesque palm trees. Enjoy a barbecue lunch on the beach before spending some time playing beach volleyball or learning the merengue. On the ride back to La Romana, enjoy an open bar aboard the boat. Round-trip transportation from hotels in La Romana and Bayahibe hotels is included.","/travel, swim, playing, learning",,
3NOEP8XAU4CD6H17LVVVJGUPDI4PXA,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:06 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:06 PDT 2021,,,3L6L49WXW17L1PT877PDDJOXYR454O,A2DFW32JJNXLM6,Rejected,Sat Mar 13 15:38:29 PST 2021,Sat Mar 13 15:38:32 PST 2021,Tue Mar 16 16:38:32 PDT 2021,,Sat Mar 13 16:05:05 PST 2021,Not a valid activity name. These are random characters,3,0% (0/87),0% (0/87),0% (0/87),,"Travel by catamaran and speedboat to idyllic Saona Island on this full-day drip from La Romana. Relax on the pristine beach, swim in the aqua waters and seek shade under picturesque palm trees. Enjoy a barbecue lunch on the beach before spending some time playing beach volleyball or learning the merengue. On the ride back to La Romana, enjoy an open bar aboard the boat. Round-trip transportation from hotels in La Romana and Bayahibe hotels is included.",/sfffd,,
3NOEP8XAU4CD6H17LVVVJGUPDI4PXA,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:06 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:06 PDT 2021,,,3VZLGYJEYMKA6517Y6YYZYSQSLKZX7,AA0EGQ6T6MK9M,Submitted,Sat Mar 13 16:12:07 PST 2021,Sat Mar 13 16:12:41 PST 2021,Tue Mar 16 17:12:41 PDT 2021,,,,34,0% (0/0),0% (0/0),0% (0/0),,"Travel by catamaran and speedboat to idyllic Saona Island on this full-day drip from La Romana. Relax on the pristine beach, swim in the aqua waters and seek shade under picturesque palm trees. Enjoy a barbecue lunch on the beach before spending some time playing beach volleyball or learning the merengue. On the ride back to La Romana, enjoy an open bar aboard the boat. Round-trip transportation from hotels in La Romana and Bayahibe hotels is included.","/travel, swim, playing, learning",,
356ZPKYPUHR26MRHQRHX2U1YFOYPYG,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:06 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:06 PDT 2021,,,351SEKWQS1RW9SX7SH7SXPTPXZMMD7,A2DFW32JJNXLM6,Rejected,Sat Mar 13 15:38:01 PST 2021,Sat Mar 13 15:38:06 PST 2021,Tue Mar 16 16:38:06 PDT 2021,,Sat Mar 13 16:05:01 PST 2021,Not a valid activity name. These are random characters,5,0% (0/87),0% (0/87),0% (0/87),,"this tour is both exciting ,informative educational and fun, for all age group especially kids.A nice beach location away from all the Hussle and bustle of Nassau down town ,get away and absorb the feeling of island life in a safe and friendly environment while learning to speak the bahamian dielect",Hjhjhjhj,,
356ZPKYPUHR26MRHQRHX2U1YFOYPYG,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:06 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:06 PDT 2021,,,3HPZF4IVNN3MYHG7BO0S7EYEL9PCYO,ADOV0TU2G016A,Submitted,Sat Mar 13 15:40:38 PST 2021,Sat Mar 13 15:40:47 PST 2021,Tue Mar 16 16:40:47 PDT 2021,,,,9,0% (0/0),0% (0/0),0% (0/0),,"this tour is both exciting ,informative educational and fun, for all age group especially kids.A nice beach location away from all the Hussle and bustle of Nassau down town ,get away and absorb the feeling of island life in a safe and friendly environment while learning to speak the bahamian dielect",/tour,,
356ZPKYPUHR26MRHQRHX2U1YFOYPYG,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:06 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:06 PDT 2021,,,3L4D84MIL02NK0WOBGDQ8IG6LXKJH9,AKSLU0C30G3JT,Submitted,Sat Mar 13 15:41:39 PST 2021,Sat Mar 13 15:41:55 PST 2021,Tue Mar 16 16:41:55 PDT 2021,,,,16,89% (8/9),89% (8/9),89% (8/9),,"this tour is both exciting ,informative educational and fun, for all age group especially kids.A nice beach location away from all the Hussle and bustle of Nassau down town ,get away and absorb the feeling of island life in a safe and friendly environment while learning to speak the bahamian dielect",/learning,,
356ZPKYPUHR26MRHQRHX2U1YFOYPYG,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:06 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:06 PDT 2021,,,3X87C8JFV7LTWWEHH09Y9XZU83XQSW,AA0EGQ6T6MK9M,Submitted,Sat Mar 13 16:06:49 PST 2021,Sat Mar 13 16:07:17 PST 2021,Tue Mar 16 17:07:17 PDT 2021,,,,28,0% (0/0),0% (0/0),0% (0/0),,"this tour is both exciting ,informative educational and fun, for all age group especially kids.A nice beach location away from all the Hussle and bustle of Nassau down town ,get away and absorb the feeling of island life in a safe and friendly environment while learning to speak the bahamian dielect",/tour,,
3X878VYTIES70P6MPFVSDN3X9J37FV,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:06 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:06 PDT 2021,,,354P56DE9LDJQE92L10S96IZ3D27SC,A1OSJTNI18VOKL,Submitted,Sat Mar 13 15:39:36 PST 2021,Sat Mar 13 15:40:11 PST 2021,Tue Mar 16 16:40:11 PDT 2021,,,,35,0% (0/0),0% (0/0),0% (0/0),,"Set sail for a relaxing day on the Caribbean Sea on this catamaran cruise from Providenciales. Sail along Grace Bay while looking out for dolphins, then jump off board at a prime snorkeling spot to explore the underwater world and spot iguanas at Little Water Cay. Afterward, enjoy some rum punches with lunch before returning.",/snorkeling,,
3X878VYTIES70P6MPFVSDN3X9J37FV,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:06 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:06 PDT 2021,,,373ERPL3YPIUNX6WJF3OOS5L68DRTN,A1JPUM7KH3020K,Submitted,Sat Mar 13 16:09:08 PST 2021,Sat Mar 13 16:11:05 PST 2021,Tue Mar 16 17:11:05 PDT 2021,,,,117,0% (0/0),0% (0/0),0% (0/0),,"Set sail for a relaxing day on the Caribbean Sea on this catamaran cruise from Providenciales. Sail along Grace Bay while looking out for dolphins, then jump off board at a prime snorkeling spot to explore the underwater world and spot iguanas at Little Water Cay. Afterward, enjoy some rum punches with lunch before returning.","/cruise, snorkeling",,
3X878VYTIES70P6MPFVSDN3X9J37FV,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:06 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:06 PDT 2021,,,3KOPY89HM9C8QSPPWVOO4OFW2S3J33,A2MTOSH583K270,Submitted,Sat Mar 13 15:43:51 PST 2021,Sat Mar 13 15:46:11 PST 2021,Tue Mar 16 16:46:11 PDT 2021,,,,140,100% (2/2),100% (2/2),100% (2/2),,"Set sail for a relaxing day on the Caribbean Sea on this catamaran cruise from Providenciales. Sail along Grace Bay while looking out for dolphins, then jump off board at a prime snorkeling spot to explore the underwater world and spot iguanas at Little Water Cay. Afterward, enjoy some rum punches with lunch before returning.",/SNORKELING,,
3X878VYTIES70P6MPFVSDN3X9J37FV,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:06 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:06 PDT 2021,,,3TGOYF991YW132D2NEO3YZE7WLKUUH,A2DFW32JJNXLM6,Rejected,Sat Mar 13 15:39:15 PST 2021,Sat Mar 13 15:39:19 PST 2021,Tue Mar 16 16:39:19 PDT 2021,,Sat Mar 13 16:06:01 PST 2021,This is not a valid activity name.,4,0% (0/87),0% (0/87),0% (0/87),,"Set sail for a relaxing day on the Caribbean Sea on this catamaran cruise from Providenciales. Sail along Grace Bay while looking out for dolphins, then jump off board at a prime snorkeling spot to explore the underwater world and spot iguanas at Little Water Cay. Afterward, enjoy some rum punches with lunch before returning.",Rgdfegsr,,
34D9ZRXCYR4YNW96227BUDO2ZH2SAP,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,3,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,34T446B1C1OP1MKM3GPJFM4U9WB0CC,A1OSJTNI18VOKL,Submitted,Sat Mar 13 15:47:38 PST 2021,Sat Mar 13 15:48:56 PST 2021,Tue Mar 16 16:48:56 PDT 2021,,,,78,0% (0/0),0% (0/0),0% (0/0),,"Enjoy personalized attention and get a strenuous workout on this half-day private mountain biking tour for advanced riders. Your dedicated guide will tailor your itinerary and select a route according to your preferences. Along the way, learn about the island and stop to admire scenic coastal and interior views. Water bottle and round-trip hotel or port transportation included.","/ride,tour",,
34D9ZRXCYR4YNW96227BUDO2ZH2SAP,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,3,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,3MB8LZR5BG3KHGLWKMS01P9QH3TLKH,A2P0KKYE45YG5F,Submitted,Sat Mar 13 15:36:33 PST 2021,Sat Mar 13 15:37:04 PST 2021,Tue Mar 16 16:37:04 PDT 2021,,,,31,0% (0/0),0% (0/0),0% (0/0),,"Enjoy personalized attention and get a strenuous workout on this half-day private mountain biking tour for advanced riders. Your dedicated guide will tailor your itinerary and select a route according to your preferences. Along the way, learn about the island and stop to admire scenic coastal and interior views. Water bottle and round-trip hotel or port transportation included.",mountain biking,,
34D9ZRXCYR4YNW96227BUDO2ZH2SAP,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,3,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,3WAKVUDHUXQZ5R16A6VSO70NOAMU7E,A30SESDXNRK4OM,Submitted,Sat Mar 13 15:38:20 PST 2021,Sat Mar 13 15:41:53 PST 2021,Tue Mar 16 16:41:53 PDT 2021,,,,213,0% (0/2),0% (0/2),0% (0/2),,"Enjoy personalized attention and get a strenuous workout on this half-day private mountain biking tour for advanced riders. Your dedicated guide will tailor your itinerary and select a route according to your preferences. Along the way, learn about the island and stop to admire scenic coastal and interior views. Water bottle and round-trip hotel or port transportation included.",tour,,
3TRB893CSJKDEP2H0Z1AV839AY37GU,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,33LK57MYLUF2AOF84WSB0QBYD6EZSV,A1G2MTSC1QY0LL,Submitted,Sat Mar 13 15:39:44 PST 2021,Sat Mar 13 15:40:04 PST 2021,Tue Mar 16 16:40:04 PDT 2021,,,,20,0% (0/0),0% (0/0),0% (0/0),,"Take an introductory scuba diving course in Montego Bay that is ideal people who want to try diving without committing to a long certification course. This half-day experience includes one theory session, one pool session, and one dive in Jamaica’s warm waters. This course does not provide PADI certification, but it allows you to start diving and find out if you want to do more.",/scuba diving,,
3TRB893CSJKDEP2H0Z1AV839AY37GU,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,38JBBYETQPKLX8M1I8IGHDUABK74ES,AKSLU0C30G3JT,Submitted,Sat Mar 13 16:10:30 PST 2021,Sat Mar 13 16:10:46 PST 2021,Tue Mar 16 17:10:46 PDT 2021,,,,16,89% (8/9),89% (8/9),89% (8/9),,"Take an introductory scuba diving course in Montego Bay that is ideal people who want to try diving without committing to a long certification course. This half-day experience includes one theory session, one pool session, and one dive in Jamaica’s warm waters. This course does not provide PADI certification, but it allows you to start diving and find out if you want to do more.",/diving,,
3TRB893CSJKDEP2H0Z1AV839AY37GU,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,3FTYUGLFSVVY1LC10IQ6GNI3B4X5D1,A1U8Q95SSV4VL7,Submitted,Sat Mar 13 15:38:44 PST 2021,Sat Mar 13 15:38:58 PST 2021,Tue Mar 16 16:38:58 PDT 2021,,,,14,0% (0/0),0% (0/0),0% (0/0),,"Take an introductory scuba diving course in Montego Bay that is ideal people who want to try diving without committing to a long certification course. This half-day experience includes one theory session, one pool session, and one dive in Jamaica’s warm waters. This course does not provide PADI certification, but it allows you to start diving and find out if you want to do more.",Diving,,
3TRB893CSJKDEP2H0Z1AV839AY37GU,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,3ZY8KE4ISKD9OOVLBVE3KKJ177NQVX,A2DFW32JJNXLM6,Rejected,Sat Mar 13 15:37:14 PST 2021,Sat Mar 13 15:37:19 PST 2021,Tue Mar 16 16:37:19 PDT 2021,,Sat Mar 13 16:05:07 PST 2021,Not a valid activity name. These are random characters,5,0% (0/87),0% (0/87),0% (0/87),,"Take an introductory scuba diving course in Montego Bay that is ideal people who want to try diving without committing to a long certification course. This half-day experience includes one theory session, one pool session, and one dive in Jamaica’s warm waters. This course does not provide PADI certification, but it allows you to start diving and find out if you want to do more.",/ghhgh,,
34KYK9TV2RI366EY8G77PO88HZNSBK,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,36H9ULYP6343645IGQPQ5X4T5I8FJ8,A2P0KKYE45YG5F,Submitted,Sat Mar 13 15:41:19 PST 2021,Sat Mar 13 15:42:03 PST 2021,Tue Mar 16 16:42:03 PDT 2021,,,,44,0% (0/0),0% (0/0),0% (0/0),," This activity is unique because it is a mix between relaxation and wild surfing in the heart of nature. Our circuit is wild and planned by our instructor to offer you exclusivity. You would not find other groups practicing the same circuits. Exploring, surfing and practicing stand up paddle in natural places are our passion and we have been practicing these activities on our islands for more than ten years and it is with pleasure that we share them with the participants.","/wild surfing, exploring, surfing, stand up paddle",,
34KYK9TV2RI366EY8G77PO88HZNSBK,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,37Q970SNZFI5FSU0WLJJ8WRM0R21S9,A2DFW32JJNXLM6,Rejected,Sat Mar 13 15:37:46 PST 2021,Sat Mar 13 15:37:51 PST 2021,Tue Mar 16 16:37:51 PDT 2021,,Sat Mar 13 16:05:00 PST 2021,Not a valid activity name. These are random characters,5,0% (0/87),0% (0/87),0% (0/87),," This activity is unique because it is a mix between relaxation and wild surfing in the heart of nature. Our circuit is wild and planned by our instructor to offer you exclusivity. You would not find other groups practicing the same circuits. Exploring, surfing and practicing stand up paddle in natural places are our passion and we have been practicing these activities on our islands for more than ten years and it is with pleasure that we share them with the participants.",/fgfgfg,,
34KYK9TV2RI366EY8G77PO88HZNSBK,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,3IHR8NYAM8BPUZBRRMYRBPTEPR4P4T,AKSLU0C30G3JT,Submitted,Sat Mar 13 15:37:49 PST 2021,Sat Mar 13 15:38:16 PST 2021,Tue Mar 16 16:38:16 PDT 2021,,,,27,89% (8/9),89% (8/9),89% (8/9),," This activity is unique because it is a mix between relaxation and wild surfing in the heart of nature. Our circuit is wild and planned by our instructor to offer you exclusivity. You would not find other groups practicing the same circuits. Exploring, surfing and practicing stand up paddle in natural places are our passion and we have been practicing these activities on our islands for more than ten years and it is with pleasure that we share them with the participants.","/surfing, exploring, practicing",,
34KYK9TV2RI366EY8G77PO88HZNSBK,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,3PZDLQMM0UVWXWN0I3TXYAX96UXC2A,AA0EGQ6T6MK9M,Submitted,Sat Mar 13 16:07:53 PST 2021,Sat Mar 13 16:08:24 PST 2021,Tue Mar 16 17:08:24 PDT 2021,,,,31,0% (0/0),0% (0/0),0% (0/0),," This activity is unique because it is a mix between relaxation and wild surfing in the heart of nature. Our circuit is wild and planned by our instructor to offer you exclusivity. You would not find other groups practicing the same circuits. Exploring, surfing and practicing stand up paddle in natural places are our passion and we have been practicing these activities on our islands for more than ten years and it is with pleasure that we share them with the participants.","/surfing, exploring, practicing",,
3ZFRE2BDQ9O7KL3D84TXAEW3NHBZX5,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,32Q90QCQ1TV6BAB4305WOUJ686TKEU,ADOV0TU2G016A,Submitted,Sat Mar 13 15:41:09 PST 2021,Sat Mar 13 15:44:11 PST 2021,Tue Mar 16 16:44:11 PDT 2021,,,,182,0% (0/0),0% (0/0),0% (0/0),,"Explore the Jamaican countryside in just a few hours on this high-intensity ATV off-road adventure in Sandy Bay. Speed along rugged dirt trails past farming villages and citrus groves, and discover some of Jamaica’s native plant and animal life. That leaves enough time for your quick visit to one of the island’s oldest Presbyterian churches and photo ops at a mountain viewpoint 2,200 feet (670 meters) above sea level.",/Explore,,
3ZFRE2BDQ9O7KL3D84TXAEW3NHBZX5,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,3PH3VY7DJM7VH5WHO12CXFEJJJBWZ8,A2F36YYI5U6AF4,Submitted,Sat Mar 13 15:45:05 PST 2021,Sat Mar 13 15:45:23 PST 2021,Tue Mar 16 16:45:23 PDT 2021,,,,18,0% (0/0),0% (0/0),0% (0/0),,"Explore the Jamaican countryside in just a few hours on this high-intensity ATV off-road adventure in Sandy Bay. Speed along rugged dirt trails past farming villages and citrus groves, and discover some of Jamaica’s native plant and animal life. That leaves enough time for your quick visit to one of the island’s oldest Presbyterian churches and photo ops at a mountain viewpoint 2,200 feet (670 meters) above sea level.",/ATV off-road adventure,,
3ZFRE2BDQ9O7KL3D84TXAEW3NHBZX5,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,3RJSC4XJ114421B7O62B1GYKHFO053,A2DFW32JJNXLM6,Rejected,Sat Mar 13 15:39:46 PST 2021,Sat Mar 13 15:39:50 PST 2021,Tue Mar 16 16:39:50 PDT 2021,,Sat Mar 13 16:06:02 PST 2021,This is not a valid activity name.,4,0% (0/87),0% (0/87),0% (0/87),,"Explore the Jamaican countryside in just a few hours on this high-intensity ATV off-road adventure in Sandy Bay. Speed along rugged dirt trails past farming villages and citrus groves, and discover some of Jamaica’s native plant and animal life. That leaves enough time for your quick visit to one of the island’s oldest Presbyterian churches and photo ops at a mountain viewpoint 2,200 feet (670 meters) above sea level.",/dgffdfw,,
3ZFRE2BDQ9O7KL3D84TXAEW3NHBZX5,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,3TUI152ZZCXT2CFN4HUEDWCLI3L1QO,ATJGZOMEINSDQ,Submitted,Sat Mar 13 16:11:13 PST 2021,Sat Mar 13 16:11:40 PST 2021,Tue Mar 16 17:11:40 PDT 2021,,,,27,0% (0/0),0% (0/0),0% (0/0),,"Explore the Jamaican countryside in just a few hours on this high-intensity ATV off-road adventure in Sandy Bay. Speed along rugged dirt trails past farming villages and citrus groves, and discover some of Jamaica’s native plant and animal life. That leaves enough time for your quick visit to one of the island’s oldest Presbyterian churches and photo ops at a mountain viewpoint 2,200 feet (670 meters) above sea level.",/ATV,,
31HLTCK4BL5FPF3DIX4Q1MJCWG9VG9,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,382M9COHEIPKE6GGXE9YUHS4AXUUE4,ATJGZOMEINSDQ,Submitted,Sat Mar 13 16:10:09 PST 2021,Sat Mar 13 16:10:23 PST 2021,Tue Mar 16 17:10:23 PDT 2021,,,,14,0% (0/0),0% (0/0),0% (0/0),,"This tour allows visitors to explore some of the most frequented attractions located on the Western and Northern parts of Grenada. Sites include: Halifax Harbor, Concord Waterfalls, Gouyave Nutmeg Processing Station, Diamond Chocolate Factory, Victoria; Mt. Rodney Beach and Copeland Beach, Sauteurs; Leaper's Hill and Welcome Stone. ",/tour,,
31HLTCK4BL5FPF3DIX4Q1MJCWG9VG9,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,39N5ACM9HFXQR5H38HUISX4UBJJ9PA,A2DFW32JJNXLM6,Rejected,Sat Mar 13 15:39:42 PST 2021,Sat Mar 13 15:39:46 PST 2021,Tue Mar 16 16:39:46 PDT 2021,,Sat Mar 13 16:04:59 PST 2021,Not a valid activity name. These are random characters,4,0% (0/87),0% (0/87),0% (0/87),,"This tour allows visitors to explore some of the most frequented attractions located on the Western and Northern parts of Grenada. Sites include: Halifax Harbor, Concord Waterfalls, Gouyave Nutmeg Processing Station, Diamond Chocolate Factory, Victoria; Mt. Rodney Beach and Copeland Beach, Sauteurs; Leaper's Hill and Welcome Stone. ",/dfsdfgdf,,
31HLTCK4BL5FPF3DIX4Q1MJCWG9VG9,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,3JBT3HLQF9C5XWZGCFOH5L6NQM8PZ6,A1TRAOBF9Y5E84,Submitted,Sat Mar 13 15:41:35 PST 2021,Sat Mar 13 15:41:51 PST 2021,Tue Mar 16 16:41:51 PDT 2021,,,,16,0% (0/0),0% (0/0),0% (0/0),,"This tour allows visitors to explore some of the most frequented attractions located on the Western and Northern parts of Grenada. Sites include: Halifax Harbor, Concord Waterfalls, Gouyave Nutmeg Processing Station, Diamond Chocolate Factory, Victoria; Mt. Rodney Beach and Copeland Beach, Sauteurs; Leaper's Hill and Welcome Stone. ",/tour,,
